"AID","Date","GPS.Latitude","GPS.Longitude","Acquisition.Time","Acquisition.Start.Time","GPS.Fix.Time","GPS.Fix.Attempt","GPS.UTM.Zone","GPS.UTM.Northing","GPS.UTM.Easting","GPS.Horizontal.Error","Satellite.Uplink","Receive.Time","Repetition.Count","Low.Voltage","Mortality","Predeployment.Data","Error","Serial_Number","DateTime","StartTrack","Status"
"WR_MD008",2021-06-09,43.527875,-110.202613,"2021.06.09 00:01:30","2021.06.09 00:00:00","2021.06.09 00:01:30","Succeeded","12T",4819746,564435,52.5,"",2021-06-08 18:14:01,1,"","","No",NA,"708483A",2021-06-08 18:01:30,2021-03-01,NA
"WR_MD008",2021-06-10,43.534312,-110.285783,"2021.06.10 00:00:30","2021.06.10 00:00:00","2021.06.10 00:00:30","Succeeded","12T",4820400,557708,7.5,"",2021-06-09 18:23:09,1,"","","No",NA,"708483A",2021-06-09 18:00:30,2021-03-01,NA
"WR_MD008",2021-06-11,43.536115,-110.283465,"2021.06.11 00:00:30","2021.06.11 00:00:00","2021.06.11 00:00:30","Succeeded","12T",4820602,557893,7.5,"",2021-06-10 18:23:09,1,"","","No",NA,"708483A",2021-06-10 18:00:30,2021-03-01,NA
"WR_MD008",2021-06-12,43.534398,-110.285525,"2021.06.12 00:00:30","2021.06.12 00:00:00","2021.06.12 00:00:30","Succeeded","12T",4820409,557729,7.5,"",2021-06-11 18:14:01,1,"","","No",NA,"708483A",2021-06-11 18:00:30,2021-03-01,NA
"WR_MD008",2021-06-13,43.532681,-110.283294,"2021.06.13 00:00:30","2021.06.13 00:00:00","2021.06.13 00:00:30","Succeeded","12T",4820220,557910,7.5,"",2021-06-12 18:14:00,1,"","","No",NA,"708483A",2021-06-12 18:00:30,2021-03-01,NA
"WR_MD008",2021-06-14,43.537059,-110.286384,"2021.06.14 00:01:30","2021.06.14 00:00:00","2021.06.14 00:01:30","Succeeded","12T",4820704,557657,22.5,"",2021-06-13 18:14:00,1,"","","No",NA,"708483A",2021-06-13 18:01:30,2021-03-01,NA
"WR_MD008",2021-06-15,43.535514,-110.285354,"2021.06.15 00:01:30","2021.06.15 00:00:00","2021.06.15 00:01:30","Succeeded","12T",4820534,557741,37.5,"",2021-06-14 18:14:01,1,"","","No",NA,"708483A",2021-06-14 18:01:30,2021-03-01,NA
"WR_MD008",2021-06-16,43.535428,-110.284066,"2021.06.16 00:00:30","2021.06.16 00:00:00","2021.06.16 00:00:30","Succeeded","12T",4820525,557845,7.5,"",2021-06-15 18:14:00,1,"","","No",NA,"708483A",2021-06-15 18:00:30,2021-03-01,NA
"WR_MD008",2021-06-17,43.535085,-110.284495,"2021.06.17 00:00:30","2021.06.17 00:00:00","2021.06.17 00:00:30","Succeeded","12T",4820487,557811,7.5,"",2021-06-16 18:14:01,1,"","","No",NA,"708483A",2021-06-16 18:00:30,2021-03-01,NA
"WR_MD008",2021-06-18,43.534055,-110.282693,"2021.06.18 00:01:30","2021.06.18 00:00:00","2021.06.18 00:01:30","Succeeded","12T",4820373,557958,7.5,"",2021-06-17 18:14:01,1,"","","No",NA,"708483A",2021-06-17 18:01:30,2021-03-01,NA
"WR_MD008",2021-06-19,43.532767,-110.283036,"2021.06.19 00:00:30","2021.06.19 00:00:00","2021.06.19 00:00:30","Succeeded","12T",4820230,557931,7.5,"",2021-06-18 18:14:01,1,"","","No",NA,"708483A",2021-06-18 18:00:30,2021-03-01,NA
"WR_MD008",2021-06-20,43.535857,-110.283036,"2021.06.20 00:00:30","2021.06.20 00:00:00","2021.06.20 00:00:30","Succeeded","12T",4820573,557928,7.5,"",2021-06-19 18:14:00,1,"","","No",NA,"708483A",2021-06-19 18:00:30,2021-03-01,NA
"WR_MD008",2021-06-21,43.535686,-110.285354,"2021.06.21 00:00:30","2021.06.21 00:00:00","2021.06.21 00:00:30","Succeeded","12T",4820553,557741,7.5,"",2021-06-20 18:14:01,1,"","","No",NA,"708483A",2021-06-20 18:00:30,2021-03-01,NA
"WR_MD008",2021-06-22,43.536372,-110.288186,"2021.06.22 00:01:30","2021.06.22 00:00:00","2021.06.22 00:01:30","Succeeded","12T",4820627,557512,22.5,"",2021-06-21 18:23:08,1,"","","No",NA,"708483A",2021-06-21 18:01:30,2021-03-01,NA
"WR_MD008",2021-06-23,43.539376,-110.283036,"2021.06.23 00:01:30","2021.06.23 00:00:00","2021.06.23 00:01:30","Succeeded","12T",4820964,557925,52.5,"",2021-06-22 18:14:00,1,"","","No",NA,"708483A",2021-06-22 18:01:30,2021-03-01,NA
"WR_MD008",2021-06-24,43.534312,-110.285439,"2021.06.24 00:00:30","2021.06.24 00:00:00","2021.06.24 00:00:30","Succeeded","12T",4820400,557736,7.5,"",2021-06-23 18:14:01,1,"","","No",NA,"708483A",2021-06-23 18:00:30,2021-03-01,NA
"WR_MD008",2021-06-25,43.534226,-110.287414,"2021.06.25 00:01:30","2021.06.25 00:00:00","2021.06.25 00:01:30","Succeeded","12T",4820389,557576,7.5,"",2021-06-24 18:30:30,1,"","","No",NA,"708483A",2021-06-24 18:01:30,2021-03-01,NA
"WR_MD008",2021-06-26,43.526158,-110.285783,"2021.06.26 00:01:30","2021.06.26 00:00:00","2021.06.26 00:01:30","Succeeded","12T",4819494,557716,52.5,"",2021-06-25 18:30:29,1,"","","No",NA,"708483A",2021-06-25 18:01:30,2021-03-01,NA
"WR_MD008",2021-06-28,43.5356,-110.288529,"2021.06.28 00:01:30","2021.06.28 00:00:00","2021.06.28 00:01:30","Succeeded","12T",4820541,557485,37.5,"",2021-06-27 18:23:09,1,"","","No",NA,"708483A",2021-06-27 18:01:30,2021-03-01,NA
"WR_MD008",2021-06-29,43.53457,-110.286727,"2021.06.29 00:01:30","2021.06.29 00:00:00","2021.06.29 00:01:30","Succeeded","12T",4820428,557631,22.5,"",2021-06-28 18:22:57,1,"","","No",NA,"708483A",2021-06-28 18:01:30,2021-03-01,NA
"WR_MD008",2021-06-30,43.535771,-110.289216,"2021.06.30 00:01:30","2021.06.30 00:00:00","2021.06.30 00:01:30","Succeeded","12T",4820559,557429,22.5,"",2021-06-29 18:29:48,1,"","","No",NA,"708483A",2021-06-29 18:01:30,2021-03-01,NA
"WR_MD008",2021-07-01,43.531651,-110.287843,"2021.07.01 00:01:30","2021.07.01 00:00:00","2021.07.01 00:01:30","Succeeded","12T",4820103,557544,7.5,"",2021-06-30 18:14:01,1,"","","No",NA,"708483A",2021-06-30 18:01:30,2021-03-01,NA
"WR_MD008",2021-07-02,43.534312,-110.286727,"2021.07.02 00:01:30","2021.07.02 00:00:00","2021.07.02 00:01:30","Succeeded","12T",4820399,557631,7.5,"",2021-07-01 18:14:00,1,"","","No",NA,"708483A",2021-07-01 18:01:30,2021-03-01,NA
"WR_MD008",2021-07-03,43.531651,-110.285182,"2021.07.03 00:00:30","2021.07.03 00:00:00","2021.07.03 00:00:30","Succeeded","12T",4820105,557759,7.5,"",2021-07-02 18:14:00,1,"","","No",NA,"708483A",2021-07-02 18:00:30,2021-03-01,NA
"WR_MD008",2021-07-04,43.526158,-110.281835,"2021.07.04 00:02:30","2021.07.04 00:00:00","2021.07.04 00:02:30","Succeeded","12T",4819497,558035,37.5,"",2021-07-03 18:14:00,1,"","","No",NA,"708483A",2021-07-03 18:02:30,2021-03-01,NA
"WR_MD008",2021-07-06,43.480325,-110.304408,"2021.07.06 00:00:30","2021.07.06 00:00:00","2021.07.06 00:00:30","Succeeded","12T",4814391,556253,22.5,"",2021-07-05 18:30:30,1,"","","No",NA,"708483A",2021-07-05 18:00:30,2021-03-01,NA
"WR_MD008",2021-07-08,43.480411,-110.306125,"2021.07.08 00:02:30","2021.07.08 00:00:00","2021.07.08 00:02:30","Succeeded","12T",4814400,556114,7.5,"",2021-07-07 18:23:08,1,"","","No",NA,"708483A",2021-07-07 18:02:30,2021-03-01,NA
"WR_MD008",2021-07-09,43.4835,-110.310674,"2021.07.09 00:01:30","2021.07.09 00:00:00","2021.07.09 00:01:30","Succeeded","12T",4814740,555743,52.5,"",2021-07-08 18:23:08,1,"","","No",NA,"708483A",2021-07-08 18:01:30,2021-03-01,NA
"WR_MD008",2021-07-10,43.484273,-110.302005,"2021.07.10 00:02:30","2021.07.10 00:00:00","2021.07.10 00:02:30","Succeeded","12T",4814831,556444,7.5,"",2021-07-09 18:30:30,1,"","","No",NA,"708483A",2021-07-09 18:02:30,2021-03-01,NA
"WR_MD008",2021-07-11,43.48084,-110.305266,"2021.07.11 00:00:30","2021.07.11 00:00:00","2021.07.11 00:00:30","Succeeded","12T",4814448,556183,7.5,"",2021-07-10 18:23:09,1,"","","No",NA,"708483A",2021-07-10 18:00:30,2021-03-01,NA
"WR_MD008",2021-07-12,43.487363,-110.302949,"2021.07.12 00:01:30","2021.07.12 00:00:00","2021.07.12 00:01:30","Succeeded","12T",4815174,556364,22.5,"",2021-07-11 18:23:08,1,"","","No",NA,"708483A",2021-07-11 18:01:30,2021-03-01,NA
"WR_MD008",2021-07-13,43.484015,-110.302777,"2021.07.13 00:01:30","2021.07.13 00:00:00","2021.07.13 00:01:30","Succeeded","12T",4814802,556381,22.5,"",2021-07-12 18:22:55,2,"","","No",NA,"708483A",2021-07-12 18:01:30,2021-03-01,NA
"WR_MD023",2021-03-02,42.954183,-109.032483,"2021.03.02 00:01:30","2021.03.02 00:00:00","2021.03.02 00:01:30","Succeeded","12T",4757605,660490,7.5,"",2021-03-01 17:06:00,1,"","","No",NA,"708435A",2021-03-01 17:01:30,2021-03-01,NA
"WR_MD023",2021-03-03,42.951093,-109.040637,"2021.03.03 00:00:30","2021.03.03 00:00:00","2021.03.03 00:00:30","Succeeded","12T",4757246,659833,7.5,"",2021-03-02 17:06:00,1,"","","No",NA,"708435A",2021-03-02 17:00:30,2021-03-01,NA
"WR_MD023",2021-03-04,42.952466,-109.049048,"2021.03.04 00:00:30","2021.03.04 00:00:00","2021.03.04 00:00:30","Succeeded","12T",4757383,659144,7.5,"",2021-03-03 17:06:00,1,"","","No",NA,"708435A",2021-03-03 17:00:30,2021-03-01,NA
"WR_MD023",2021-03-05,42.953153,-109.048362,"2021.03.05 00:01:30","2021.03.05 00:00:00","2021.03.05 00:01:30","Succeeded","12T",4757460,659198,7.5,"",2021-03-04 17:06:00,1,"","","No",NA,"708435A",2021-03-04 17:01:30,2021-03-01,NA
"WR_MD023",2021-03-06,42.953153,-109.048276,"2021.03.06 00:01:30","2021.03.06 00:00:00","2021.03.06 00:01:30","Succeeded","12T",4757461,659205,7.5,"",2021-03-05 17:22:30,1,"","","No",NA,"708435A",2021-03-05 17:01:30,2021-03-01,NA
"WR_MD023",2021-03-07,42.952294,-109.048619,"2021.03.07 00:01:30","2021.03.07 00:00:00","2021.03.07 00:01:30","Succeeded","12T",4757365,659179,7.5,"",2021-03-06 17:06:01,1,"","","No",NA,"708435A",2021-03-06 17:01:30,2021-03-01,NA
"WR_MD023",2021-03-08,42.952037,-109.049907,"2021.03.08 00:00:30","2021.03.08 00:00:00","2021.03.08 00:00:30","Succeeded","12T",4757334,659075,7.5,"",2021-03-07 17:06:00,1,"","","No",NA,"708435A",2021-03-07 17:00:30,2021-03-01,NA
"WR_MD023",2021-03-09,42.950921,-109.051108,"2021.03.09 00:01:30","2021.03.09 00:00:00","2021.03.09 00:01:30","Succeeded","12T",4757207,658980,22.5,"",2021-03-08 17:15:09,1,"","","No",NA,"708435A",2021-03-08 17:01:30,2021-03-01,NA
"WR_MD023",2021-03-10,42.953238,-109.048963,"2021.03.10 00:01:30","2021.03.10 00:00:00","2021.03.10 00:01:30","Succeeded","12T",4757469,659149,22.5,"",2021-03-09 17:06:04,1,"","","No",NA,"708435A",2021-03-09 17:01:30,2021-03-01,NA
"WR_MD023",2021-03-11,42.959161,-109.036689,"2021.03.11 00:00:30","2021.03.11 00:00:00","2021.03.11 00:00:30","Succeeded","12T",4758150,660134,7.5,"",2021-03-10 17:06:01,1,"","","No",NA,"708435A",2021-03-10 17:00:30,2021-03-01,NA
"WR_MD023",2021-03-12,42.962251,-109.034028,"2021.03.12 00:01:30","2021.03.12 00:00:00","2021.03.12 00:01:30","Succeeded","12T",4758498,660343,7.5,"",2021-03-11 17:06:00,1,"","","No",NA,"708435A",2021-03-11 17:01:30,2021-03-01,NA
"WR_MD023",2021-03-13,42.960105,-109.03523,"2021.03.13 00:01:30","2021.03.13 00:00:00","2021.03.13 00:01:30","Succeeded","12T",4758257,660251,7.5,"",2021-03-12 17:15:11,1,"","","No",NA,"708435A",2021-03-12 17:01:30,2021-03-01,NA
"WR_MD023",2021-03-14,42.957273,-109.042525,"2021.03.14 00:01:30","2021.03.14 00:00:00","2021.03.14 00:01:30","Succeeded","12T",4757929,659663,52.5,"",2021-03-13 17:15:08,1,"","","No",NA,"708435A",2021-03-13 17:01:30,2021-03-01,NA
"WR_MD023",2021-03-15,42.967057,-109.012828,"2021.03.15 00:01:30","2021.03.15 00:00:00","2021.03.15 00:01:30","Succeeded","12T",4759072,662060,52.5,"",2021-03-14 18:06:00,1,"","","No",NA,"708435A",2021-03-14 18:01:30,2021-03-01,NA
"WR_MD023",2021-03-16,42.967057,-109.016089,"2021.03.16 00:01:30","2021.03.16 00:00:00","2021.03.16 00:01:30","Succeeded","12T",4759066,661794,37.5,"",2021-03-15 18:15:09,1,"","","No",NA,"708435A",2021-03-15 18:01:30,2021-03-01,NA
"WR_MD023",2021-03-17,42.969804,-109.010253,"2021.03.17 00:01:30","2021.03.17 00:00:00","2021.03.17 00:01:30","Succeeded","12T",4759382,662263,37.5,"",2021-03-16 18:06:00,1,"","","No",NA,"708435A",2021-03-16 18:01:30,2021-03-01,NA
"WR_MD023",2021-03-18,42.985682,-109.017034,"2021.03.18 00:00:30","2021.03.18 00:00:00","2021.03.18 00:00:30","Succeeded","12T",4761133,661668,7.5,"",2021-03-17 18:06:01,1,"","","No",NA,"708435A",2021-03-17 18:00:30,2021-03-01,NA
"WR_MD023",2021-03-19,42.986026,-109.016175,"2021.03.19 00:01:30","2021.03.19 00:00:00","2021.03.19 00:01:30","Succeeded","12T",4761173,661737,22.5,"",2021-03-18 18:22:29,1,"","","No",NA,"708435A",2021-03-18 18:01:30,2021-03-01,NA
"WR_MD023",2021-03-20,42.986541,-109.013944,"2021.03.20 00:01:30","2021.03.20 00:00:00","2021.03.20 00:01:30","Succeeded","12T",4761234,661918,22.5,"",2021-03-19 18:06:01,1,"","","No",NA,"708435A",2021-03-19 18:01:30,2021-03-01,NA
"WR_MD023",2021-03-21,42.981048,-109.012742,"2021.03.21 00:01:30","2021.03.21 00:00:00","2021.03.21 00:01:30","Succeeded","12T",4760626,662030,7.5,"",2021-03-20 18:06:00,1,"","","No",NA,"708435A",2021-03-20 18:01:30,2021-03-01,NA
"WR_MD023",2021-03-22,42.982593,-109.010167,"2021.03.22 00:01:30","2021.03.22 00:00:00","2021.03.22 00:01:30","Succeeded","12T",4760803,662236,22.5,"",2021-03-21 18:06:00,1,"","","No",NA,"708435A",2021-03-21 18:01:30,2021-03-01,NA
"WR_MD023",2021-03-23,42.980447,-109.01463,"2021.03.23 00:01:30","2021.03.23 00:00:00","2021.03.23 00:01:30","Succeeded","12T",4760556,661878,22.5,"",2021-03-22 18:06:00,1,"","","No",NA,"708435A",2021-03-22 18:01:30,2021-03-01,NA
"WR_MD023",2021-03-24,42.979331,-109.000039,"2021.03.24 00:01:30","2021.03.24 00:00:00","2021.03.24 00:01:30","Succeeded","12T",4760460,663071,52.5,"",2021-03-23 18:06:00,1,"","","No",NA,"708435A",2021-03-23 18:01:30,2021-03-01,NA
"WR_MD023",2021-03-25,42.985082,-109.005446,"2021.03.25 00:01:30","2021.03.25 00:00:00","2021.03.25 00:01:30","Succeeded","12T",4761088,662614,7.5,"",2021-03-24 18:06:01,1,"","","No",NA,"708435A",2021-03-24 18:01:30,2021-03-01,NA
"WR_MD023",2021-03-26,42.974954,-108.991542,"2021.03.26 00:01:30","2021.03.26 00:00:00","2021.03.26 00:01:30","Succeeded","12T",4759991,663775,7.5,"",2021-03-25 18:15:08,1,"","","No",NA,"708435A",2021-03-25 18:01:30,2021-03-01,NA
"WR_MD023",2021-03-27,42.980618,-109.004416,"2021.03.27 00:01:30","2021.03.27 00:00:00","2021.03.27 00:01:30","Succeeded","12T",4760595,662710,7.5,"",2021-03-26 18:06:01,1,"","","No",NA,"708435A",2021-03-26 18:01:30,2021-03-01,NA
"WR_MD023",2021-03-28,42.984996,-109.005618,"2021.03.28 00:01:30","2021.03.28 00:00:00","2021.03.28 00:01:30","Succeeded","12T",4761079,662601,7.5,"",2021-03-27 18:06:00,1,"","","No",NA,"708435A",2021-03-27 18:01:30,2021-03-01,NA
"WR_MD023",2021-03-29,42.985168,-109.016004,"2021.03.29 00:02:30","2021.03.29 00:00:00","2021.03.29 00:02:30","Succeeded","12T",4761078,661753,22.5,"",2021-03-28 18:06:00,1,"","","No",NA,"708435A",2021-03-28 18:02:30,2021-03-01,NA
"WR_MD023",2021-03-30,42.982593,-109.012742,"2021.03.30 00:01:30","2021.03.30 00:00:00","2021.03.30 00:01:30","Succeeded","12T",4760798,662026,7.5,"",2021-03-29 18:06:03,1,"","","No",NA,"708435A",2021-03-29 18:01:30,2021-03-01,NA
"WR_MD023",2021-03-31,42.984395,-109.011025,"2021.03.31 00:01:30","2021.03.31 00:00:00","2021.03.31 00:01:30","Succeeded","12T",4761001,662161,7.5,"",2021-03-30 18:06:00,1,"","","No",NA,"708435A",2021-03-30 18:01:30,2021-03-01,NA
"WR_MD023",2021-04-01,42.981477,-109.015489,"2021.04.01 00:00:30","2021.04.01 00:00:00","2021.04.01 00:00:30","Succeeded","12T",4760669,661805,7.5,"",2021-03-31 18:06:01,1,"","","No",NA,"708435A",2021-03-31 18:00:30,2021-03-01,NA
"WR_MD023",2021-04-02,42.968688,-108.994718,"2021.04.02 00:01:30","2021.04.02 00:00:00","2021.04.02 00:01:30","Succeeded","12T",4759289,663533,7.5,"",2021-04-01 18:06:01,1,"","","No",NA,"708435A",2021-04-01 18:01:30,2021-03-01,NA
"WR_MD023",2021-04-03,42.966628,-109.004674,"2021.04.03 00:00:30","2021.04.03 00:00:00","2021.04.03 00:00:30","Succeeded","12T",4759041,662726,7.5,"",2021-04-02 18:06:01,1,"","","No",NA,"708435A",2021-04-02 18:00:30,2021-03-01,NA
"WR_MD023",2021-04-04,42.969975,-108.994889,"2021.04.04 00:01:30","2021.04.04 00:00:00","2021.04.04 00:01:30","Succeeded","12T",4759431,663515,7.5,"",2021-04-03 18:06:01,1,"","","No",NA,"708435A",2021-04-03 18:01:30,2021-03-01,NA
"WR_MD023",2021-04-05,42.983365,-109.015489,"2021.04.05 00:01:30","2021.04.05 00:00:00","2021.04.05 00:01:30","Succeeded","12T",4760878,661800,7.5,"",2021-04-04 18:06:01,1,"","","No",NA,"708435A",2021-04-04 18:01:30,2021-03-01,NA
"WR_MD023",2021-04-06,42.966714,-109.021068,"2021.04.06 00:01:30","2021.04.06 00:00:00","2021.04.06 00:01:30","Succeeded","12T",4759018,661389,22.5,"",2021-04-05 18:06:00,1,"","","No",NA,"708435A",2021-04-05 18:01:30,2021-03-01,NA
"WR_MD023",2021-04-07,42.982163,-109.005275,"2021.04.07 00:01:30","2021.04.07 00:00:00","2021.04.07 00:01:30","Succeeded","12T",4760765,662636,37.5,"",2021-04-06 18:06:00,1,"","","No",NA,"708435A",2021-04-06 18:01:30,2021-03-01,NA
"WR_MD023",2021-04-08,42.968001,-108.996863,"2021.04.08 00:02:30","2021.04.08 00:00:00","2021.04.08 00:02:30","Succeeded","12T",4759208,663360,7.5,"",2021-04-07 18:15:09,1,"","","No",NA,"708435A",2021-04-07 18:02:30,2021-03-01,NA
"WR_MD023",2021-04-09,42.967229,-109.004245,"2021.04.09 00:01:30","2021.04.09 00:00:00","2021.04.09 00:01:30","Succeeded","12T",4759108,662760,22.5,"",2021-04-08 18:06:01,1,"","","No",NA,"708435A",2021-04-08 18:01:30,2021-03-01,NA
"WR_MD023",2021-04-10,42.970405,-108.989911,"2021.04.10 00:01:30","2021.04.10 00:00:00","2021.04.10 00:01:30","Succeeded","12T",4759489,663920,22.5,"",2021-04-09 18:06:00,1,"","","No",NA,"708435A",2021-04-09 18:01:30,2021-03-01,NA
"WR_MD023",2021-04-11,42.962337,-109.006734,"2021.04.11 00:01:30","2021.04.11 00:00:00","2021.04.11 00:01:30","Succeeded","12T",4758560,662569,7.5,"",2021-04-10 18:06:00,1,"","","No",NA,"708435A",2021-04-10 18:01:30,2021-03-01,NA
"WR_MD023",2021-04-12,42.97255,-108.989825,"2021.04.12 00:00:30","2021.04.12 00:00:00","2021.04.12 00:00:30","Succeeded","12T",4759727,663921,7.5,"",2021-04-11 18:06:01,1,"","","No",NA,"708435A",2021-04-11 18:00:30,2021-03-01,NA
"WR_MD023",2021-04-13,42.971435,-108.994117,"2021.04.13 00:00:30","2021.04.13 00:00:00","2021.04.13 00:00:30","Succeeded","12T",4759595,663574,22.5,"",2021-04-12 18:06:00,1,"","","No",NA,"708435A",2021-04-12 18:00:30,2021-03-01,NA
"WR_MD023",2021-04-14,42.966714,-109.010339,"2021.04.14 00:01:30","2021.04.14 00:00:00","2021.04.14 00:01:30","Succeeded","12T",4759039,662264,22.5,"",2021-04-13 18:15:08,1,"","","No",NA,"708435A",2021-04-13 18:01:30,2021-03-01,NA
"WR_MD023",2021-04-15,42.971778,-109.000897,"2021.04.15 00:01:30","2021.04.15 00:00:00","2021.04.15 00:01:30","Succeeded","12T",4759620,663021,22.5,"",2021-04-14 18:06:00,1,"","","No",NA,"708435A",2021-04-14 18:01:30,2021-03-01,NA
"WR_MD023",2021-04-16,42.982421,-109.011111,"2021.04.16 00:01:30","2021.04.16 00:00:00","2021.04.16 00:01:30","Succeeded","12T",4760782,662160,7.5,"",2021-04-15 18:15:11,1,"","","No",NA,"708435A",2021-04-15 18:01:30,2021-03-01,NA
"WR_MD023",2021-04-18,42.963881,-109.005961,"2021.04.18 00:01:30","2021.04.18 00:00:00","2021.04.18 00:01:30","Succeeded","12T",4758733,662628,52.5,"",2021-04-17 18:06:00,1,"","","No",NA,"708435A",2021-04-17 18:01:30,2021-03-01,NA
"WR_MD023",2021-04-19,42.965083,-109.001327,"2021.04.19 00:00:30","2021.04.19 00:00:00","2021.04.19 00:00:30","Succeeded","12T",4758875,663003,7.5,"",2021-04-18 18:06:00,1,"","","No",NA,"708435A",2021-04-18 18:00:30,2021-03-01,NA
"WR_MD023",2021-04-20,42.976756,-109.005189,"2021.04.20 00:01:30","2021.04.20 00:00:00","2021.04.20 00:01:30","Succeeded","12T",4760164,662657,52.5,"",2021-04-19 18:06:01,1,"","","No",NA,"708435A",2021-04-19 18:01:30,2021-03-01,NA
"WR_MD023",2021-04-21,42.965941,-108.994374,"2021.04.21 00:02:30","2021.04.21 00:00:00","2021.04.21 00:02:30","Succeeded","12T",4758984,663568,37.5,"",2021-04-20 18:15:09,1,"","","No",NA,"708435A",2021-04-20 18:02:30,2021-03-01,NA
"WR_MD023",2021-04-22,42.961392,-109.002786,"2021.04.22 00:01:30","2021.04.22 00:00:00","2021.04.22 00:01:30","Succeeded","12T",4758463,662894,22.5,"",2021-04-21 18:06:01,1,"","","No",NA,"708435A",2021-04-21 18:01:30,2021-03-01,NA
"WR_MD023",2021-04-23,42.963281,-109.001584,"2021.04.23 00:00:30","2021.04.23 00:00:00","2021.04.23 00:00:30","Succeeded","12T",4758675,662987,7.5,"",2021-04-22 18:06:00,1,"","","No",NA,"708435A",2021-04-22 18:00:30,2021-03-01,NA
"WR_MD023",2021-04-24,42.962165,-108.989911,"2021.04.24 00:01:30","2021.04.24 00:00:00","2021.04.24 00:01:30","Succeeded","12T",4758574,663942,52.5,"",2021-04-23 18:06:01,1,"","","No",NA,"708435A",2021-04-23 18:01:30,2021-03-01,NA
"WR_MD023",2021-04-25,42.96783,-108.999267,"2021.04.25 00:00:30","2021.04.25 00:00:00","2021.04.25 00:00:30","Succeeded","12T",4759184,663164,7.5,"",2021-04-24 18:15:08,1,"","","No",NA,"708435A",2021-04-24 18:00:30,2021-03-01,NA
"WR_MD023",2021-04-26,42.986798,-109.015489,"2021.04.26 00:00:30","2021.04.26 00:00:00","2021.04.26 00:00:30","Succeeded","12T",4761260,661791,7.5,"",2021-04-25 18:22:30,1,"","","No",NA,"708435A",2021-04-25 18:00:30,2021-03-01,NA
"WR_MD023",2021-04-27,42.983365,-109.015317,"2021.04.27 00:01:30","2021.04.27 00:00:00","2021.04.27 00:01:30","Succeeded","12T",4760879,661814,7.5,"",2021-04-26 18:15:09,1,"","","No",NA,"708435A",2021-04-26 18:01:30,2021-03-01,NA
"WR_MD023",2021-04-28,42.965341,-108.996778,"2021.04.28 00:01:30","2021.04.28 00:00:00","2021.04.28 00:01:30","Succeeded","12T",4758913,663373,7.5,"",2021-04-27 18:06:00,1,"","","No",NA,"708435A",2021-04-27 18:01:30,2021-03-01,NA
"WR_MD023",2021-04-29,42.966371,-108.992572,"2021.04.29 00:01:30","2021.04.29 00:00:00","2021.04.29 00:01:30","Succeeded","12T",4759035,663714,7.5,"",2021-04-28 18:06:01,1,"","","No",NA,"708435A",2021-04-28 18:01:30,2021-03-01,NA
"WR_MD023",2021-04-30,42.97049,-108.996005,"2021.04.30 00:00:30","2021.04.30 00:00:00","2021.04.30 00:00:30","Succeeded","12T",4759486,663423,7.5,"",2021-04-29 18:06:01,1,"","","No",NA,"708435A",2021-04-29 18:00:30,2021-03-01,NA
"WR_MD023",2021-05-01,42.985768,-109.005275,"2021.05.01 00:02:30","2021.05.01 00:00:00","2021.05.01 00:02:30","Succeeded","12T",4761165,662627,7.5,"",2021-04-30 18:15:09,1,"","","No",NA,"708435A",2021-04-30 18:02:30,2021-03-01,NA
"WR_MD023",2021-05-02,42.974524,-108.998837,"2021.05.02 00:00:30","2021.05.02 00:00:00","2021.05.02 00:00:30","Succeeded","12T",4759929,663181,52.5,"",2021-05-01 18:06:01,1,"","","No",NA,"708435A",2021-05-01 18:00:30,2021-03-01,NA
"WR_MD023",2021-05-03,42.960277,-108.987679,"2021.05.03 00:02:30","2021.05.03 00:00:00","2021.05.03 00:02:30","Succeeded","12T",4758368,664129,7.5,"",2021-05-02 18:15:08,1,"","","No",NA,"708435A",2021-05-02 18:02:30,2021-03-01,NA
"WR_MD023",2021-05-04,42.96989,-108.993859,"2021.05.04 00:00:30","2021.05.04 00:00:00","2021.05.04 00:00:30","Succeeded","12T",4759424,663599,7.5,"",2021-05-03 18:06:01,1,"","","No",NA,"708435A",2021-05-03 18:00:30,2021-03-01,NA
"WR_MD023",2021-05-05,42.981648,-109.016862,"2021.05.05 00:01:30","2021.05.05 00:00:00","2021.05.05 00:01:30","Succeeded","12T",4760685,661693,22.5,"",2021-05-04 18:06:00,1,"","","No",NA,"708435A",2021-05-04 18:01:30,2021-03-01,NA
